idingreso,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_x,tipo_persona,nombre_proveedor,tipo_documento_proveedor,num_documento_proveedor,direccion_proveedor,telefono_proveedor,email_proveedor,nombre,tipo_documento,num_documento,direccion,telefono,email,clave,estado_y
969763147,Nota de Débito,8456697,,2023-04-16,34.53,20259.46,En proceso,proveedor,Danielle Mills,Pasaporte,145320975335192,"6607 Jessica Summit Apt. 625 Melissafort, DC 50964",001-325-,kristakelly@hotmail.com,Joy Johnson,DNI,145380847795195,"367 Burns Ways Apt. 579 Coleport, MO 83286",+1-324-6,xphillips@gmail.com,<memory at 0x143813700>,1
790692302,Ticket de Venta,2034180,,2021-11-17,20.06,87887.84,En proceso,proveedor,Nicholas Ramirez,Tarjeta Residencia,139177784416076,"57153 Anderson Radial West Amandachester, VI 61762",322-512-,dianastevens@hotmail.com,Joseph Horton,Pasaporte,174664413655674,"3420 Ryan Lane Lake Stephenmouth, GU 94499",(689)526,dharris@hotmail.com,<memory at 0x143801f00>,0
332532191,Boleta de Venta,9204242,,2021-09-17,43.17,63731.29,Completada,proveedor,Michael Vega,NIE,183341238752870,"0971 Garrett Lake Apt. 744 East Melissaborough, MA 33253",+1-778-7,daniel13@yahoo.com,Dawn Simpson,DNI,119921325448430,"02639 Patricia Via Prestonberg, CT 87101",232-630-,hzamora@gmail.com,<memory at 0x143824e80>,0
816004260,Factura,1787041,,2019-03-16,46.06,4520.13,Pendiente,proveedor,Michael Vega,NIE,183341238752870,"0971 Garrett Lake Apt. 744 East Melissaborough, MA 33253",+1-778-7,daniel13@yahoo.com,Richard Arnold,Pasaporte,197107966529423,"493 Haynes Tunnel Bennettside, LA 55936",+1-526-7,lopezjack@gmail.com,<memory at 0x143853ac0>,0
593140200,Recibo,9251353,,2021-04-24,95.04,37819.04,Pendiente,proveedor,Jessica Warren,Tarjeta Residencia,148007055562124,"32628 Baldwin Estate Suite 438 South Jennifer, VI 30429",+1-940-8,justincampos@gmail.com,Johnathan Collins,Pasaporte,191757417969828,"70033 Jackie Mountains South Daveton, MT 99441",897.517.,michael14@gmail.com,<memory at 0x1437eeec0>,1
599326710,Ticket de Venta,6733821,,2022-02-23,6.21,96337.81,Pendiente,proveedor,Jessica Warren,Tarjeta Residencia,148007055562124,"32628 Baldwin Estate Suite 438 South Jennifer, VI 30429",+1-940-8,justincampos@gmail.com,Drew Scott,Pasaporte,153509857505623,"8100 Campbell Bypass Welchland, PA 64625",+1-455-8,sandra31@hotmail.com,<memory at 0x1437f3640>,0
361273834,Ticket de Venta,3756567,,2021-06-11,95.39,78591.72,Reembolsada,proveedor,Jeffrey Aguirre,Pasaporte,117716053810730,Unit 5289 Box 8214 DPO AA 47882,(221)625,hogancatherine@hotmail.com,Francisco Pace,Pasaporte,157467043910058,"697 Ramirez Hollow Apt. 224 Fryeside, SD 10111",001-814-,bellkaren@yahoo.com,<memory at 0x1437fd840>,1
333324781,Recibo,2345496,,2020-05-02,35.47,98693.36,Reembolsada,proveedor,Julian Quinn,Tarjeta Residencia,100369056678837,"606 Louis Ramp East Felicia, NH 63396",+1-264-8,mbaker@gmail.com,Shawn Lee,Pasaporte,187234892351223,USCGC Owens FPO AP 96601,56153616,veronica48@yahoo.com,<memory at 0x143850640>,0
971133421,Nota de Crédito,5890588,,2018-01-15,9.57,96871.69,Cancelada,proveedor,Catherine Moore,Pasaporte,188767626788192,"18994 Amanda Tunnel Suite 008 New Amyfurt, ND 39798",(367)485,qjohns@gmail.com,Kyle Harvey,DNI,108792897115241,"497 Gary Corner Suite 562 Lake Johnmouth, WY 45165",570.579.,fergusonsteven@gmail.com,<memory at 0x143815e40>,1
282574675,Factura,2649942,,2017-06-20,68.54,65209.7,Cancelada,proveedor,Jessica Peters,Pasaporte,136411255261349,"1548 David Springs North Dawnmouth, CO 10850",207.384.,vlyons@gmail.com,Kyle Harvey,DNI,108792897115241,"497 Gary Corner Suite 562 Lake Johnmouth, WY 45165",570.579.,fergusonsteven@gmail.com,<memory at 0x143815e40>,1
943176174,Nota de Débito,5421597,,2016-12-07,47.89,94881.23,Reembolsada,proveedor,Alyssa Martin,Tarjeta Residencia,192914136310377,"681 Bailey Mews Whiteville, IL 06315",(318)773,kevinmcdaniel@hotmail.com,Donna Rivas,DNI,145375440590418,"PSC 5734, Box 6017 APO AE 13779",001-958-,castanedajulie@gmail.com,<memory at 0x14383c4c0>,1
881115095,Nota de Crédito,7659486,,2021-11-03,31.63,97338.47,En proceso,proveedor,Frank Fitzpatrick,Tarjeta Residencia,105173359417346,"74414 Stephanie Place Suite 030 Lake Veronicachester, PR 73810",001-897-,rstone@hotmail.com,Donna Rivas,DNI,145375440590418,"PSC 5734, Box 6017 APO AE 13779",001-958-,castanedajulie@gmail.com,<memory at 0x14383c4c0>,1
869914162,Nota de Débito,9031194,,2020-09-07,3.62,91159.73,Cancelada,proveedor,Alyssa Martin,Tarjeta Residencia,192914136310377,"681 Bailey Mews Whiteville, IL 06315",(318)773,kevinmcdaniel@hotmail.com,Aaron Alexander,Pasaporte,156007252683270,"0869 Sanchez Ridge Suite 338 South Anthonybury, PW 94795",811.823.,swilliams@gmail.com,<memory at 0x1437ffd00>,0
769571311,Nota de Débito,1071647,,2017-06-05,16.06,42587.92,Completada,proveedor,Diana Greene,NIE,159513281166592,"793 Carter Shoal Sullivanfurt, DC 28585",851.465.,brownashley@gmail.com,Sarah Johnson,DNI,132091333175458,"4832 Laurie Harbors Lake Michael, ID 02888",001-442-,ulogan@yahoo.com,<memory at 0x1437eec80>,0
639827193,Ticket de Venta,5018846,,2018-07-19,69.45,57910.91,Cancelada,proveedor,Angela Bruce,DNI,130435697497905,"47111 Sharon Avenue East Sheena, MS 88675",+1-723-7,brownmatthew@hotmail.com,Sarah Johnson,DNI,132091333175458,"4832 Laurie Harbors Lake Michael, ID 02888",001-442-,ulogan@yahoo.com,<memory at 0x1437eec80>,0
358767096,Ticket de Venta,5900833,,2017-04-07,46.54,48358.97,En proceso,proveedor,Lynn Brown,NIE,109808927971761,"270 Anthony Via East Sherry, FL 68351",(747)564,smithalison@yahoo.com,Ryan Mcdonald,Pasaporte,171893729503312,"400 Smith Meadows Michaeltown, DC 05463",99021643,jessicajones@hotmail.com,<memory at 0x1437ed240>,1
858470910,Nota de Débito,2368049,,2015-01-08,3.59,46147.14,Completada,proveedor,Lynn Brown,NIE,109808927971761,"270 Anthony Via East Sherry, FL 68351",(747)564,smithalison@yahoo.com,Joseph Vaughn,NIE,155634495794773,USCGC Norman FPO AE 59957,339-935-,amber55@yahoo.com,<memory at 0x14383ca00>,0
638831102,Recibo,9931308,,2015-01-31,81.05,3252.17,Pendiente,proveedor,William Mooney,NIE,135292054057629,"75054 Stephanie Manors Suite 518 Chenmouth, GA 58937",+1-583-9,aguilarkimberly@gmail.com,Kristy Miller,Pasaporte,121969187702800,"5281 Sanchez Canyon Suite 802 North Melissamouth, WV 30098",001-860-,lsolis@hotmail.com,<memory at 0x14370ff40>,1
828354437,Nota de Crédito,5021584,,2016-10-03,98.46,57296.29,En proceso,proveedor,Mary Price MD,DNI,192368182782190,"8412 Johnson Locks Apt. 509 Juanmouth, MI 89859",(888)484,trevinojames@yahoo.com,Kristy Miller,Pasaporte,121969187702800,"5281 Sanchez Canyon Suite 802 North Melissamouth, WV 30098",001-860-,lsolis@hotmail.com,<memory at 0x14370ff40>,1
636717575,Factura,3725879,,2017-12-13,5.68,26849.74,Reembolsada,proveedor,Dr. Stacy Holmes,Tarjeta Residencia,192386973436568,"09127 Johnson Manors Suite 618 North Dominiqueburgh, MD 62778",+1-801-6,wesleywilliams@hotmail.com,Jimmy George,DNI,171307790650848,"1040 Danielle Spur Kayleeberg, NC 95065",+1-835-2,taylor08@yahoo.com,<memory at 0x143831cc0>,0
534899207,Ticket de Venta,3551800,,2022-09-18,13.99,35305.24,Pendiente,proveedor,April Cuevas,NIE,134412298388472,"3267 Anna River Apt. 904 South Stevenbury, WY 06093",856.760.,wilsonkaren@hotmail.com,Jessica Jarvis,NIE,119935171020111,"51877 Perkins Cliffs Port Marcusstad, MT 53245",(654)203,timothysmith@yahoo.com,<memory at 0x143827100>,1
302876139,Nota de Débito,9371089,,2020-07-24,10.33,6555.4,Reembolsada,proveedor,John Ray,Pasaporte,109870182465752,Unit 5048 Box 9785 DPO AA 41446,509-251-,schultzrichard@gmail.com,Jessica Jarvis,NIE,119935171020111,"51877 Perkins Cliffs Port Marcusstad, MT 53245",(654)203,timothysmith@yahoo.com,<memory at 0x143827100>,1
803142686,Recibo,8258580,,2016-08-12,3.4,16624.64,Cancelada,proveedor,Andrew Ward,DNI,135830283934230,"390 Manuel Falls Suite 633 West Ashley, NY 06966",328-574-,patricklaura@hotmail.com,Jessica Smith,DNI,167052433264097,"957 Spencer Street Valenciahaven, VT 65529",686.536.,arollins@yahoo.com,<memory at 0x143831e40>,0
983147034,Nota de Débito,5796416,,2022-04-06,48.73,82632.34,Reembolsada,proveedor,Brooke Lopez,Pasaporte,134857491466211,"129 Seth Street Suite 198 Kingfurt, NY 65788",+1-760-6,xchase@hotmail.com,Hailey Carter,NIE,162594602695055,"635 Smith Forge Suite 972 West Gary, MN 04293",(351)294,allenjessica@yahoo.com,<memory at 0x1437fcb80>,1
466838058,Boleta de Venta,3639905,,2015-08-21,45.0,37775.92,En proceso,proveedor,Mrs. Susan Simmons PhD,Pasaporte,188657224269937,"72847 Harris Stravenue Michaelstad, AZ 84406",(682)233,robert65@hotmail.com,Janet Woodward,Pasaporte,161718371916239,"973 Louis Pine Suite 971 Hawkinsfort, ME 08505",393-368-,joshua74@yahoo.com,<memory at 0x1437fe500>,0
618894652,Nota de Débito,2188565,,2018-04-16,96.69,1990.55,Pendiente,proveedor,Mrs. Susan Simmons PhD,Pasaporte,188657224269937,"72847 Harris Stravenue Michaelstad, AZ 84406",(682)233,robert65@hotmail.com,Kenneth Richard,DNI,183757324043334,"9276 Nathan Streets Jacquelineshire, TN 53440",(903)521,vargaspatrick@gmail.com,<memory at 0x143815000>,1
594533497,Recibo,2587778,,2022-12-02,55.15,47121.52,Reembolsada,proveedor,Donald Gibson,NIE,158494455713134,"50618 Moore Canyon Thompsonmouth, FL 80292",943-758-,georgeparker@gmail.com,Ryan Bailey,Pasaporte,149457910927246,"048 Potter Springs Alexandershire, NV 89109",001-615-,michael79@hotmail.com,<memory at 0x143853a00>,0
396234587,Nota de Débito,2948968,,2020-02-15,59.5,87706.27,Reembolsada,proveedor,Jason Walsh,Pasaporte,159559257484795,"99808 Richardson Prairie Apt. 542 Kristahaven, DC 64254",911-823-,morrisondanielle@yahoo.com,Ryan Bailey,Pasaporte,149457910927246,"048 Potter Springs Alexandershire, NV 89109",001-615-,michael79@hotmail.com,<memory at 0x143853a00>,0
486507057,Nota de Débito,1217127,,2016-09-20,77.57,21958.41,En proceso,proveedor,Douglas Beck,NIE,109682266573908,"270 Jacqueline Way Suite 598 Meyersfort, RI 99344",532.825.,dclark@yahoo.com,Linda James,DNI,140579750128958,"02291 Reynolds Walks Suite 669 Kevinmouth, PR 60932",001-963-,lisa44@gmail.com,<memory at 0x143826a40>,1
463264308,Recibo,8575598,,2019-06-12,35.31,11156.03,Completada,proveedor,Joshua Thompson,Tarjeta Residencia,180855296239536,"131 Andersen Underpass Suite 098 West Davidview, CT 95403",817-604-,lindseywilson@yahoo.com,Laura Williams,DNI,102254212711408,"5296 Ramirez Mews Kennethhaven, MD 12051",(868)657,blakemegan@yahoo.com,<memory at 0x143813280>,1
727208508,Boleta de Venta,3072626,,2022-02-14,21.1,59014.88,Reembolsada,proveedor,Adam Walker,Pasaporte,160289210299076,"93719 Ramos Ridge Apt. 665 Port Brendamouth, UT 60403",(217)494,heatherwilson@hotmail.com,Jeffery Valentine,NIE,144679910418426,"090 Andrew Overpass Apt. 445 Sandovalport, MT 24064",(258)747,jennifer54@hotmail.com,<memory at 0x14386a740>,0
847965735,Factura,2246161,,2017-03-18,43.14,22593.77,Cancelada,proveedor,Adam Walker,Pasaporte,160289210299076,"93719 Ramos Ridge Apt. 665 Port Brendamouth, UT 60403",(217)494,heatherwilson@hotmail.com,Ian Bowman,NIE,191675478467763,"44661 Roth Parkways South Jennifer, MS 68196",+1-204-6,fbrown@yahoo.com,<memory at 0x143817580>,0
782813759,Factura,1049207,,2020-10-03,21.38,34705.41,Completada,proveedor,Jennifer Wolfe,Tarjeta Residencia,122420990314243,"684 Matthew Canyon Suite 525 Huntland, AL 50357",96478744,skinnersusan@yahoo.com,Sandra Gonzalez,Pasaporte,141257569165267,"PSC 0992, Box 5197 APO AE 14118",+1-251-9,vcook@yahoo.com,<memory at 0x143869a80>,0
863867470,Boleta de Venta,4149892,,2020-02-29,74.87,54313.95,En proceso,proveedor,Cole White,NIE,189853607052632,"37938 Curtis Glen Alyssaview, KY 89294",872.501.,hughesnoah@hotmail.com,Martin Moore,Pasaporte,151700724383426,"6213 Nathan Shoal Suite 931 Juliafort, AZ 81377",89549631,kristen43@yahoo.com,<memory at 0x14383f700>,1
793556566,Factura,8023605,,2015-05-23,55.73,55201.55,Cancelada,proveedor,Cole White,NIE,189853607052632,"37938 Curtis Glen Alyssaview, KY 89294",872.501.,hughesnoah@hotmail.com,Christopher Holt,DNI,109386827251793,"9036 Brittney Glen West Allen, CO 29241",532.886.,sergio95@yahoo.com,<memory at 0x1437ed300>,1
486328111,Nota de Débito,1183537,,2015-11-09,54.66,10126.59,Completada,proveedor,Cole White,NIE,189853607052632,"37938 Curtis Glen Alyssaview, KY 89294",872.501.,hughesnoah@hotmail.com,John Martin,NIE,193941976037493,"7519 Andrews Hill Apt. 218 Pereztown, DE 25688",+1-801-4,kristen74@yahoo.com,<memory at 0x1437edcc0>,0
461458998,Ticket de Venta,2557469,,2019-04-15,9.63,62842.48,Cancelada,proveedor,Sheri Alvarez,Pasaporte,169201944787546,"086 Cox Rapid Suite 252 Johnstad, AR 74505",681.694.,williamsjames@yahoo.com,John Martin,NIE,193941976037493,"7519 Andrews Hill Apt. 218 Pereztown, DE 25688",+1-801-4,kristen74@yahoo.com,<memory at 0x1437edcc0>,0
780889750,Ticket de Venta,7145080,,2017-12-17,76.94,35118.63,Cancelada,proveedor,David Moore,NIE,184677497012950,"8510 Butler Circles Suite 532 Port Joel, DE 87367",001-856-,janetjones@gmail.com,John Martin,NIE,193941976037493,"7519 Andrews Hill Apt. 218 Pereztown, DE 25688",+1-801-4,kristen74@yahoo.com,<memory at 0x1437edcc0>,0
216991728,Nota de Débito,6756341,,2020-05-04,70.37,42832.71,Reembolsada,proveedor,Cole White,NIE,189853607052632,"37938 Curtis Glen Alyssaview, KY 89294",872.501.,hughesnoah@hotmail.com,Lee Hernandez,Pasaporte,146286853708205,"87204 Walker Glens Suite 084 New Beth, TX 36646",510.521.,michellemarquez@yahoo.com,<memory at 0x1437fd9c0>,1
891654829,Boleta de Venta,1587946,,2015-07-26,8.81,89171.08,Pendiente,proveedor,Jessica Sweeney,Tarjeta Residencia,144679993352237,"9293 Dawn Crescent Suite 591 Lake William, OH 35073",+1-947-5,fitzpatricklaura@hotmail.com,Lee Hernandez,Pasaporte,146286853708205,"87204 Walker Glens Suite 084 New Beth, TX 36646",510.521.,michellemarquez@yahoo.com,<memory at 0x1437fd9c0>,1
583848529,Ticket de Venta,5624456,,2015-12-22,65.95,87154.39,Completada,proveedor,Lorraine Harris,DNI,178283619166337,"786 Eric Lodge Suite 728 Lake Aaron, ME 00818",87735071,ofoster@hotmail.com,Jesse Nunez,NIE,127230283209368,"4283 Denise Lock New Allison, ND 30430",001-518-,aholmes@yahoo.com,<memory at 0x143803040>,1
963848786,Nota de Débito,3515017,,2018-07-10,63.63,57444.07,Pendiente,proveedor,Melissa Byrd,NIE,100362005103741,"705 Spence Keys New Johnton, KY 47507",001-343-,harringtonnancy@yahoo.com,Sharon Munoz,NIE,176325829312483,"28846 Morton Flat Suite 237 West Hannahport, ID 29165",634-845-,richard97@hotmail.com,<memory at 0x143869fc0>,1
834569385,Recibo,5278887,,2016-09-05,90.3,42206.45,Completada,proveedor,Matthew Wagner,Tarjeta Residencia,165251130799244,"15835 Tasha Avenue Suite 664 New Robert, HI 82567",502-399-,lmoran@hotmail.com,Sharon Munoz,NIE,176325829312483,"28846 Morton Flat Suite 237 West Hannahport, ID 29165",634-845-,richard97@hotmail.com,<memory at 0x143869fc0>,1
189600353,Recibo,5604003,,2016-12-06,44.55,95460.17,Pendiente,proveedor,Jeffrey Black,DNI,116911575477064,"36827 Oconnor Track Apt. 378 New Codymouth, GA 20790",+1-306-6,hunter22@hotmail.com,Gina Cantrell,NIE,106892446703708,"8921 Sheila Harbors Apt. 336 Jackside, MP 56490",(739)287,hdavis@hotmail.com,<memory at 0x1437ed600>,0
179808867,Nota de Crédito,8639142,,2017-11-25,66.23,3256.73,En proceso,proveedor,Brandon Adams,Pasaporte,110235445465817,"786 Brown Forge Suite 559 Amberberg, MD 32570",966-896-,brianmatthews@hotmail.com,Carlos Williams,NIE,156113868145139,"454 Mark Path Riveraburgh, PW 94774",+1-346-2,wellsclayton@hotmail.com,<memory at 0x1437ff400>,0
401337384,Recibo,8506412,,2023-06-03,82.12,73883.57,En proceso,proveedor,Brandon Adams,Pasaporte,110235445465817,"786 Brown Forge Suite 559 Amberberg, MD 32570",966-896-,brianmatthews@hotmail.com,Vincent Hammond,Pasaporte,178525570194328,"602 Joel Lodge Suite 966 South Danielmouth, AZ 94800",302.864.,brendacortez@gmail.com,<memory at 0x143810b80>,1
668656230,Boleta de Venta,6711980,,2019-01-02,41.07,84181.35,Pendiente,proveedor,Melissa Hodge,DNI,109339002801778,"53241 Finley Islands Suite 883 Atkinsland, MS 65622",(449)304,jason27@gmail.com,Dr. Charles Randolph,DNI,110616595082886,"050 Tyler Oval Apt. 005 Millerport, MD 95778",869.921.,duanecamacho@yahoo.com,<memory at 0x14383da80>,1
773550051,Nota de Crédito,5296095,,2015-01-08,99.24,39799.3,Completada,proveedor,Alyssa Preston,NIE,166140123268368,"7243 Alexandra Road Apt. 397 Samuelport, TN 51136",247-383-,pbowen@gmail.com,Timothy Coleman,DNI,126083659090992,"8135 Patrick Islands Suite 626 Tomfort, NE 65684",477-497-,dmooney@gmail.com,<memory at 0x143814880>,0
433590041,Recibo,4814611,,2016-02-21,86.18,95842.37,Reembolsada,proveedor,Nathan Holden,Tarjeta Residencia,168064584759019,"40021 Susan Prairie Suite 957 Port Sarah, CA 67013",(701)916,juanwillis@yahoo.com,Justin Burnett,DNI,139463282159700,"83472 Kathryn Mission Suite 313 Alyssabury, NJ 12973",+1-985-9,glong@hotmail.com,<memory at 0x1437ed480>,0
908215932,Ticket de Venta,9426529,,2020-05-19,6.64,32282.08,Pendiente,proveedor,Christine Page,Pasaporte,121598366392154,"16841 Graves Stream Lake Frankhaven, OR 12104",(383)646,logan26@gmail.com,Tiffany Lee,Pasaporte,169226335621014,"214 Hale Divide Suite 846 Hawkinsfort, WV 33695",456.705.,daniellezhang@hotmail.com,<memory at 0x143853e80>,1
843117170,Recibo,7342774,,2022-12-09,19.93,23695.29,Cancelada,proveedor,Nicholas Cole,DNI,152632471815989,"024 Christopher Gardens Sandramouth, IN 15205",567-418-,brian38@yahoo.com,Katherine Morris,DNI,170455632863367,"1282 Brown Locks South Jenny, MI 49142",527.831.,stephanie94@gmail.com,<memory at 0x1437ee440>,1
544172778,Nota de Crédito,6433556,,2016-01-27,0.48,45277.71,En proceso,proveedor,Nicholas Cole,DNI,152632471815989,"024 Christopher Gardens Sandramouth, IN 15205",567-418-,brian38@yahoo.com,Michele Aguirre,DNI,153705939272616,"79101 Michelle Ports Port Cherylmouth, WV 75383",001-470-,fisherjacqueline@gmail.com,<memory at 0x143811480>,1
450294390,Ticket de Venta,9417404,,2015-12-23,37.3,54774.53,Completada,proveedor,Mark Garcia,Tarjeta Residencia,170138369300960,"36316 Natasha Cove South Michele, PW 13143",(742)922,ksmith@yahoo.com,Jennifer Russell,NIE,138141323958048,"13568 Clark Summit Lake Margaretstad, LA 91889",669.406.,meyerjared@hotmail.com,<memory at 0x143851540>,0
340218488,Nota de Crédito,5100221,,2015-08-03,30.47,2960.52,En proceso,proveedor,Michael Griffin,Tarjeta Residencia,110256143684223,"2396 Courtney Views West Karenmouth, OR 02485",(891)202,clandry@hotmail.com,Robert Evans,Pasaporte,192641892745511,"139 Catherine Keys North John, GU 83650",001-294-,alexlee@hotmail.com,<memory at 0x1437f2500>,0
300385721,Recibo,7869861,,2021-09-11,90.2,64301.32,Pendiente,proveedor,Michele Diaz,NIE,117859091903750,"PSC 1764, Box 8277 APO AA 23775",751.390.,albertmurray@gmail.com,Robert Evans,Pasaporte,192641892745511,"139 Catherine Keys North John, GU 83650",001-294-,alexlee@hotmail.com,<memory at 0x1437f2500>,0
151764813,Nota de Débito,4496063,,2016-03-20,25.53,13061.89,Completada,proveedor,Misty Reid,Tarjeta Residencia,156829402268026,"2952 Willis Mills Suite 532 New Hollymouth, NY 16933",+1-623-6,molly20@yahoo.com,Mark Bass,Pasaporte,109791202962742,"290 Carson Glen Suite 709 Nelsonstad, AS 06215",001-619-,jamesjohnson@gmail.com,<memory at 0x143826740>,0
520547251,Boleta de Venta,8305587,,2018-09-12,33.77,65607.06,Completada,proveedor,Misty Reid,Tarjeta Residencia,156829402268026,"2952 Willis Mills Suite 532 New Hollymouth, NY 16933",+1-623-6,molly20@yahoo.com,James Patterson,NIE,124453747066521,"67199 Snow Crossroad Apt. 123 Simmonsburgh, NM 74721",729.832.,ohendricks@yahoo.com,<memory at 0x14383e5c0>,0
453004417,Nota de Débito,2280584,,2020-07-14,37.77,73250.51,Reembolsada,proveedor,Dorothy Benjamin,Tarjeta Residencia,127459943816927,USNS Ochoa FPO AA 81510,001-830-,edwin42@yahoo.com,James Patterson,NIE,124453747066521,"67199 Snow Crossroad Apt. 123 Simmonsburgh, NM 74721",729.832.,ohendricks@yahoo.com,<memory at 0x14383e5c0>,0
275167871,Recibo,2669249,,2015-05-03,75.97,25623.31,Pendiente,proveedor,Nathaniel Decker,DNI,115075609634724,Unit 4639 Box 1758 DPO AP 69984,+1-708-9,elizabeth80@hotmail.com,Denise Coleman,NIE,182670634637736,"8543 Gonzalez Brook North Stevenfort, LA 25321",832.874.,margaretdillon@gmail.com,<memory at 0x1437fd780>,1
137517696,Boleta de Venta,8878785,,2018-12-18,60.81,40723.67,Pendiente,proveedor,Angela Howard,Pasaporte,143702192699792,"5802 Jay Street Melissahaven, NY 70643",001-536-,jacob58@yahoo.com,Cynthia Lambert,DNI,155486917440916,"1800 James Island Suite 589 North Jennifer, CT 26609",(774)362,qgonzalez@hotmail.com,<memory at 0x143830640>,0
119188743,Boleta de Venta,3144935,,2016-05-26,72.99,8218.08,Reembolsada,proveedor,Angela Howard,Pasaporte,143702192699792,"5802 Jay Street Melissahaven, NY 70643",001-536-,jacob58@yahoo.com,Donald Mclean,Pasaporte,101200435029311,"04394 Thomas Points Suite 735 Johnfurt, DE 68024",97120168,obest@hotmail.com,<memory at 0x143826b00>,0
385860226,Ticket de Venta,3746503,,2015-12-11,82.99,29250.73,Reembolsada,proveedor,Shane Ryan,NIE,182834337716260,"4366 Morris Creek West Julieview, NY 34884",41662469,jimmy07@hotmail.com,Jeremy Reyes,Pasaporte,126348494674733,"5764 Joseph Plains New Charlesfurt, PA 65283",001-570-,mccormickclayton@yahoo.com,<memory at 0x14380a680>,1
611068548,Ticket de Venta,1098445,,2015-04-19,37.14,19988.5,Completada,proveedor,Joshua Anderson,Tarjeta Residencia,198728052002968,USS Perez FPO AP 74400,001-868-,antoniogriffith@hotmail.com,Lori Munoz,NIE,115104417767220,"309 Sarah Street East Brian, DE 46099",646-771-,kevinmiller@hotmail.com,<memory at 0x143851a80>,0
822797124,Nota de Débito,8330081,,2017-03-25,17.96,34313.83,Reembolsada,proveedor,Joshua Anderson,Tarjeta Residencia,198728052002968,USS Perez FPO AP 74400,001-868-,antoniogriffith@hotmail.com,Beth Roberts,Pasaporte,170115282514910,"88476 Shannon Dale Apt. 341 Valdezview, TN 04595",(923)673,gbradley@hotmail.com,<memory at 0x143812bc0>,0
737020568,Factura,6131223,,2020-02-13,40.82,43065.34,En proceso,proveedor,Wendy Valencia,Pasaporte,121199246282823,"4019 Richardson Drive Suite 614 Port Hunterland, NJ 30842",001-757-,wesley65@hotmail.com,Patricia Rodriguez,DNI,138439988285077,"435 Alejandro Ramp Lake Sherry, NY 64067",327.811.,jacob43@yahoo.com,<memory at 0x14383e380>,1
604919438,Recibo,5054068,,2022-11-19,40.19,89497.1,Cancelada,proveedor,Wendy Valencia,Pasaporte,121199246282823,"4019 Richardson Drive Suite 614 Port Hunterland, NJ 30842",001-757-,wesley65@hotmail.com,Justin Wilson,Pasaporte,118459079538480,"2752 Ashley Mission Apt. 947 North Bradley, WA 12001",(507)883,amanda71@gmail.com,<memory at 0x1438519c0>,0
519889568,Boleta de Venta,6492904,,2019-11-07,58.26,6741.47,Cancelada,proveedor,Jessica Williams,NIE,197299775661772,"037 Lucero Expressway Suite 150 New Sheilashire, MH 49211",404.727.,othomas@hotmail.com,Robert Webb,NIE,120147292229204,"454 Brent Estate New Kevin, MI 98971",900.812.,michelle30@hotmail.com,<memory at 0x14383c640>,1
514101932,Recibo,3023594,,2020-11-29,50.07,30551.11,En proceso,proveedor,Jocelyn Hoover,Tarjeta Residencia,134913493417733,"278 Ryan Ford Suite 987 Lake Linda, TN 07047",001-631-,matthew26@yahoo.com,Jamie Ross,NIE,189140221773864,"25284 Jensen Garden Apt. 149 Brianbury, WI 30456",001-384-,patricia48@yahoo.com,<memory at 0x1437ec7c0>,0
334699744,Boleta de Venta,2139325,,2023-04-03,15.69,20510.02,Cancelada,proveedor,Jocelyn Hoover,Tarjeta Residencia,134913493417733,"278 Ryan Ford Suite 987 Lake Linda, TN 07047",001-631-,matthew26@yahoo.com,Lawrence Marquez,Pasaporte,156449880336984,"15575 Livingston Manor Suite 559 West Michelleview, MT 71336",560-299-,ofoley@gmail.com,<memory at 0x143800e80>,1
382239405,Ticket de Venta,5741292,,2019-11-06,77.5,78746.21,Cancelada,proveedor,Laura Walsh,NIE,161454671410218,"0134 Ortega Falls Schultztown, FL 23559",001-825-,charlesmontes@gmail.com,Jamie Wright,NIE,149255647577814,"18895 Stanley Skyway Suite 865 Ryanmouth, SC 32464",+1-424-3,jessicacrane@hotmail.com,<memory at 0x143850040>,1
174541799,Recibo,2360311,,2018-10-09,38.59,19003.46,En proceso,proveedor,Laura Walsh,NIE,161454671410218,"0134 Ortega Falls Schultztown, FL 23559",001-825-,charlesmontes@gmail.com,Melissa Harris,DNI,131888345720130,"4055 Graham Lane Suite 322 West Allisonburgh, OK 08414",001-254-,staceystanley@yahoo.com,<memory at 0x143826c80>,0
351482812,Nota de Débito,5884855,,2019-11-23,11.14,45210.83,Reembolsada,proveedor,Jason Walsh,Pasaporte,159559257484795,"99808 Richardson Prairie Apt. 542 Kristahaven, DC 64254",911-823-,morrisondanielle@yahoo.com,Melissa Harris,DNI,131888345720130,"4055 Graham Lane Suite 322 West Allisonburgh, OK 08414",001-254-,staceystanley@yahoo.com,<memory at 0x143826c80>,0
588208817,Ticket de Venta,2740973,,2023-03-08,11.55,64559.12,Reembolsada,proveedor,Joshua Kennedy,DNI,124051985304181,"2309 Johnson Walk South Brookeland, AZ 76375",533.888.,deborah48@hotmail.com,Michael Mcgrath,DNI,100402129779416,"0703 Katherine Club New Cherylberg, VI 31229",(539)508,jenniferhill@hotmail.com,<memory at 0x143808940>,1
