idventa,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_venta,tipo_persona,nombre_cliente,tipo_documento_cliente,num_documento_cliente,direccion_cliente,telefono_cliente,email_cliente,nombre_usuario,tipo_documento_usuario,num_documento_usuario,direccion_usuario,telefono_usuario,email_usuario,clave,estado_cliente
228987,Nota de Débito,8058446,65984075,2018-06-03,99.3,69367.41,Completada,cliente,Victor Boyd,NIE,163496550897861,"PSC 9934, Box 8936 APO AE 49748",001-931-,uwilliams@gmail.com,Daniel Anderson,Pasaporte,165797753201582,"90594 Carlos Hills West Alice, GU 00759",+1-988-3,cmorgan@hotmail.com,<memory at 0x11df1ff40>,1
122298,Nota de Crédito,3186082,91377061,2016-01-15,83.5,37169.53,Pendiente,cliente,Felicia Morales,Pasaporte,107707695627112,"5684 Tina Walks Port Betty, NJ 65493",(465)397,agriffin@gmail.com,Daniel Anderson,Pasaporte,165797753201582,"90594 Carlos Hills West Alice, GU 00759",+1-988-3,cmorgan@hotmail.com,<memory at 0x11df1ff40>,1
219728,Nota de Crédito,6707822,56212100,2017-07-10,94.88,86264.85,Completada,cliente,Brandon White,NIE,197871553578925,"461 Evans Views Apt. 727 Wiseville, GU 54495",301.229.,jonesjames@gmail.com,Alexis Marks,DNI,172001584624355,"766 Sherry Prairie South Dawnstad, RI 56304",900-313-,ypeterson@gmail.com,<memory at 0x11df17640>,1
134801,Nota de Crédito,9477743,29728362,2021-11-17,19.54,44639.2,Completada,cliente,Michelle Johnson,Tarjeta Residencia,147137939547113,"15890 Laurie Falls Apt. 559 South Geraldchester, CA 70896",+1-432-3,melissa50@gmail.com,Alexis Marks,DNI,172001584624355,"766 Sherry Prairie South Dawnstad, RI 56304",900-313-,ypeterson@gmail.com,<memory at 0x11df17640>,1
266832,Ticket de Venta,1374831,48777863,2021-02-07,94.96,58864.59,Pendiente,cliente,Maria Contreras,NIE,167665853425369,"811 James Haven Hamiltonberg, AS 14299",29774900,angelagray@gmail.com,Rhonda Wiggins,NIE,199285629730738,"8678 Elizabeth Loop Mccarthyport, ND 24354",322.966.,bmarsh@hotmail.com,<memory at 0x11df704c0>,1
218331,Factura,6382805,48116972,2015-03-02,5.27,35613.33,Cancelada,cliente,Sheryl Chavez,Pasaporte,153387675301194,"7515 Eaton Terrace Suite 395 West James, UT 97018",408.888.,stokesemma@gmail.com,Rhonda Wiggins,NIE,199285629730738,"8678 Elizabeth Loop Mccarthyport, ND 24354",322.966.,bmarsh@hotmail.com,<memory at 0x11df704c0>,1
670291,Factura,3226227,27943565,2019-10-24,1.38,4001.58,Cancelada,cliente,Sydney Bright,NIE,154379061174040,"22696 Haley Motorway Apt. 592 East Todd, MO 91851",249-337-,cassandra72@yahoo.com,Natalie Moore,Pasaporte,120559463719685,"927 Galvan Keys Apt. 601 Port John, ID 53938",463.921.,brandimccoy@gmail.com,<memory at 0x11df1c400>,0
271928,Factura,1703449,17346074,2016-07-28,44.85,23646.09,Cancelada,cliente,Sydney Bright,NIE,154379061174040,"22696 Haley Motorway Apt. 592 East Todd, MO 91851",249-337-,cassandra72@yahoo.com,Jennifer Taylor,NIE,109488452702083,Unit 5684 Box 7217 DPO AP 69557,001-715-,brittney69@gmail.com,<memory at 0x11df5eec0>,0
782938,Ticket de Venta,2435701,16079508,2018-09-07,38.17,82410.13,Pendiente,cliente,Alejandra Lee,DNI,169276569747423,"42360 Eric Mountains Suite 161 Hicksstad, SD 38588",001-346-,dustin70@yahoo.com,Anthony King,Pasaporte,101146018581398,"8348 Morgan Forge Jeffreyshire, MN 82895",387.409.,mike05@yahoo.com,<memory at 0x11df1f700>,1
967922,Boleta de Venta,6515954,75175167,2022-01-24,60.89,89575.83,Completada,cliente,Alejandra Lee,DNI,169276569747423,"42360 Eric Mountains Suite 161 Hicksstad, SD 38588",001-346-,dustin70@yahoo.com,James Carr,DNI,175371315770528,"150 Larsen Via Lake Martin, DC 86042",207-652-,oschmidt@gmail.com,<memory at 0x11df29600>,0
397935,Recibo,3545718,88736406,2020-02-13,62.38,35743.14,Pendiente,cliente,Frank Sanders,DNI,150892196482952,"762 Tony Hills Apt. 785 East Marieburgh, MI 16322",001-381-,ifrazier@hotmail.com,Christopher Aguilar,Pasaporte,115947023157730,"66934 Harris Unions Apt. 427 Osborneberg, KS 01977",(263)572,veronicamiller@hotmail.com,<memory at 0x11df0dcc0>,1
785830,Factura,1875338,71941519,2019-06-21,95.82,46326.21,Completada,cliente,Frank Sanders,DNI,150892196482952,"762 Tony Hills Apt. 785 East Marieburgh, MI 16322",001-381-,ifrazier@hotmail.com,Traci Martinez,DNI,173927318720333,"65366 David Pike Suite 777 South Benjaminview, OK 02444",781-503-,susan65@hotmail.com,<memory at 0x11df5db40>,1
726499,Recibo,9635266,88004040,2020-05-20,73.94,31411.22,Reembolsada,cliente,Frank Sanders,DNI,150892196482952,"762 Tony Hills Apt. 785 East Marieburgh, MI 16322",001-381-,ifrazier@hotmail.com,Tracy Johnson,DNI,191564774362415,Unit 5063 Box 1902 DPO AP 96097,95497382,jenniferbishop@hotmail.com,<memory at 0x11df34dc0>,0
133748,Factura,2706041,71686812,2019-10-10,30.33,23127.24,Cancelada,cliente,Kevin Douglas,Tarjeta Residencia,112078386410597,"1923 Watson Ranch Suite 647 Joannamouth, RI 63172",001-712-,bradleygaines@hotmail.com,Linda Garcia,NIE,113364652285834,"617 Norton Well Ashleyton, SD 44638",+1-584-6,nyoung@gmail.com,<memory at 0x11df5f400>,1
400012,Ticket de Venta,1766054,54491847,2019-01-27,50.48,89261.16,Cancelada,cliente,Kevin Douglas,Tarjeta Residencia,112078386410597,"1923 Watson Ranch Suite 647 Joannamouth, RI 63172",001-712-,bradleygaines@hotmail.com,Dale Conner,Pasaporte,168412961477658,"501 Ruiz Springs Suite 587 Matthewside, OH 49091",(872)491,charles74@gmail.com,<memory at 0x11df222c0>,0
304415,Recibo,4119831,84057385,2015-09-30,38.48,30750.59,Pendiente,cliente,Kevin Douglas,Tarjeta Residencia,112078386410597,"1923 Watson Ranch Suite 647 Joannamouth, RI 63172",001-712-,bradleygaines@hotmail.com,Stanley Duncan MD,Pasaporte,123629920557918,"51533 Robert Village Suite 293 East Christina, GU 30370",001-838-,michael97@gmail.com,<memory at 0x11df1e440>,1
834172,Factura,6482569,68252324,2023-06-22,89.19,38571.66,Reembolsada,cliente,Steven Fowler,Tarjeta Residencia,139258590918483,"004 Jamie Valleys Sydneyside, MT 33502",(330)512,oliviamontgomery@yahoo.com,Linda Mcdowell,NIE,115342047734831,"323 Caldwell Route Karafurt, NV 07328",793.687.,aherman@yahoo.com,<memory at 0x11df22c80>,1
682626,Nota de Débito,9183893,86129327,2019-04-16,35.29,85065.92,Pendiente,cliente,Courtney Robinson,Tarjeta Residencia,129604284201462,"778 Randy Keys Tonyville, OH 69249",001-918-,elizabeth43@gmail.com,Heather Lee,NIE,183532173919992,"342 Gentry Parkways Suite 599 South Joshuamouth, MO 55912",219.764.,hharris@hotmail.com,<memory at 0x11df4b4c0>,0
566360,Factura,4863073,89377909,2015-01-07,12.81,41931.61,Pendiente,cliente,Courtney Robinson,Tarjeta Residencia,129604284201462,"778 Randy Keys Tonyville, OH 69249",001-918-,elizabeth43@gmail.com,Joann Houston,DNI,164147784471607,"83397 Lamb Summit East Jenniferville, SC 81050",641-897-,nthomas@hotmail.com,<memory at 0x11df22f80>,0
301699,Recibo,6548119,83872431,2022-05-08,66.68,4666.41,Reembolsada,cliente,Eric Taylor,Tarjeta Residencia,189228777557105,USNS Harvey FPO AP 89575,001-804-,ortizluis@gmail.com,Jonathan Davis,Pasaporte,184616380650566,USNV Hernandez FPO AP 41989,+1-864-4,xwood@gmail.com,<memory at 0x11df234c0>,1
460431,Ticket de Venta,7956071,21956196,2022-05-12,23.55,46354.61,Pendiente,cliente,Kendra Collins,NIE,124953514348586,"024 Daniel Keys Apt. 584 Port Christopher, VI 93225",(462)972,brian08@hotmail.com,Jonathan Davis,Pasaporte,184616380650566,USNV Hernandez FPO AP 41989,+1-864-4,xwood@gmail.com,<memory at 0x11df234c0>,1
516741,Nota de Crédito,2464407,45984432,2015-08-22,99.37,58192.03,Completada,cliente,Monica Taylor,NIE,126364641663064,"810 Ortiz Crossroad Apt. 884 Levineton, CO 11103",89081574,saustin@gmail.com,Chase Thompson,Pasaporte,113864264686377,"516 Patel Dale Kimberlyland, MI 35046",355.281.,christinawarren@yahoo.com,<memory at 0x11df1d0c0>,1
744087,Boleta de Venta,7627430,34175691,2022-02-03,57.03,54500.65,En proceso,cliente,Jesus Lee,NIE,162921596005428,"7621 Michele Route Apt. 056 Mitchellville, RI 57806",263.654.,hendersonterry@yahoo.com,Mrs. Jessica Smith,DNI,171507115072882,"31422 Mosley Village Roseshire, AR 41790",+1-295-7,robert00@hotmail.com,<memory at 0x11df35f00>,0
676504,Factura,6423211,35971787,2021-01-03,35.2,26872.73,Reembolsada,cliente,Katherine Davis,DNI,103760287697318,Unit 7857 Box 8120 DPO AP 76964,001-751-,nfrancis@yahoo.com,Anthony Smith,Pasaporte,122073776086578,"9781 Smith Dam Suite 676 Stewartburgh, MP 00836",+1-909-6,jordankatherine@gmail.com,<memory at 0x11df3e8c0>,0
250522,Factura,8043184,31707856,2017-05-20,9.4,31466.03,En proceso,cliente,Kimberly Dawson,DNI,173621862188887,"97029 Amber Lake Sabrinaville, UT 37509",(690)310,morgansmith@yahoo.com,Jason Williams,Pasaporte,102049243042616,"PSC 0464, Box 0324 APO AE 12808",558-929-,jguerrero@gmail.com,<memory at 0x11df1d600>,0
197277,Recibo,5976755,59298513,2016-07-07,41.49,68720.4,Cancelada,cliente,Charles Vega,DNI,195456078687768,"10694 Natalie Turnpike Suite 044 Jodyfurt, IN 60467",74567590,jenniferalexander@hotmail.com,Eric Smith,NIE,150632823965541,"26805 Kimberly Village North Tyler, PA 44289",29258904,johnmcguire@gmail.com,<memory at 0x11df5e380>,1
486055,Factura,6617791,52560599,2023-02-11,89.89,23608.15,Pendiente,cliente,Stephen Morris,Pasaporte,195053926163640,"5470 Lauren Ridges Michelleborough, NJ 13619",+1-304-6,daniel15@gmail.com,Melanie Warner,NIE,196438053787925,"7027 Maria Valleys Suite 647 Thomashaven, OH 66189",350.332.,calvinstrickland@gmail.com,<memory at 0x11df016c0>,1
552257,Nota de Crédito,1885490,44766545,2022-07-14,44.54,73621.67,Pendiente,cliente,Samuel Koch,Pasaporte,185043750176264,"PSC 9989, Box 0989 APO AA 44488",+1-771-6,collinsdaniel@hotmail.com,Melanie Warner,NIE,196438053787925,"7027 Maria Valleys Suite 647 Thomashaven, OH 66189",350.332.,calvinstrickland@gmail.com,<memory at 0x11df016c0>,1
593069,Nota de Débito,3259562,71347400,2021-03-27,77.91,21547.7,Pendiente,cliente,Stephen Morris,Pasaporte,195053926163640,"5470 Lauren Ridges Michelleborough, NJ 13619",+1-304-6,daniel15@gmail.com,Tiffany Romero,NIE,188155596992982,"070 Michelle Hollow Johnsonside, TN 86100",(824)298,rgarcia@hotmail.com,<memory at 0x11df0d6c0>,1
906414,Factura,6825126,22867138,2015-11-01,94.99,29723.33,Cancelada,cliente,Steven Lee,NIE,178028814540716,"3120 Marco Burgs Batesfurt, WY 61685",883-256-,fnorris@hotmail.com,Tiffany Romero,NIE,188155596992982,"070 Michelle Hollow Johnsonside, TN 86100",(824)298,rgarcia@hotmail.com,<memory at 0x11df0d6c0>,1
490152,Ticket de Venta,4057792,51532505,2020-06-25,27.74,62107.19,Cancelada,cliente,Robert Martinez,Pasaporte,159702505597819,"3350 Stacey Coves Lake Jason, ID 59856",70954540,alexisblevins@gmail.com,Samantha Hogan,Pasaporte,125345008417085,"10650 Jordan Bridge Apt. 345 West Anthony, KS 62126",001-438-,ashley78@gmail.com,<memory at 0x11df022c0>,0
330413,Factura,8403646,79807198,2021-03-12,9.17,44414.0,En proceso,cliente,Mark Pacheco,Tarjeta Residencia,142538623845082,"PSC 7469, Box 8960 APO AA 90746",545.477.,gutierrezrobert@yahoo.com,Sabrina Gibson,NIE,160135951354508,"39174 Donald Mission Suite 563 Moraside, TX 24971",426.423.,sullivanjose@hotmail.com,<memory at 0x11df156c0>,1
936638,Factura,1174224,71564646,2020-03-29,84.0,22586.09,Completada,cliente,Jessica Jones,Pasaporte,128583869292740,"366 William Shoals Suite 696 Sarahfort, VT 57273",653-643-,marie16@gmail.com,Jimmy Green,NIE,140374036531904,"36596 Jasmin Drives Apt. 131 South Brittneyberg, ME 19479",(303)706,kathleen84@gmail.com,<memory at 0x11df16b00>,1
237214,Factura,3249784,66629251,2016-07-11,47.0,96096.05,Reembolsada,cliente,Jeanette Rodriguez,Pasaporte,158113017625856,"15330 Joe Ridges Apt. 908 Johnsonport, ND 22180",346.556.,austinjones@gmail.com,Jimmy Green,NIE,140374036531904,"36596 Jasmin Drives Apt. 131 South Brittneyberg, ME 19479",(303)706,kathleen84@gmail.com,<memory at 0x11df16b00>,1
447176,Nota de Débito,7144154,89185015,2015-05-19,28.75,39421.72,Pendiente,cliente,Joseph Davis,Tarjeta Residencia,159725820681881,"525 Lloyd Fall Apt. 667 Cynthiafort, MO 70919",924.968.,keithvalenzuela@yahoo.com,Mark Thomas,NIE,187810386711695,"765 Jennifer Locks Apt. 702 East David, MH 70462",30170549,jacobpatterson@gmail.com,<memory at 0x11df29000>,1
180938,Ticket de Venta,6521566,77337337,2023-02-23,40.99,44998.96,Completada,cliente,Alison Lynch,Tarjeta Residencia,169988629082899,"700 Rachel Spurs Apt. 422 Banksberg, FM 72919",(203)820,james68@yahoo.com,Keith Singh,DNI,121666784485053,"8880 Haley Fields North Scott, HI 72268",820-534-,sandra12@yahoo.com,<memory at 0x11df4a2c0>,0
498480,Nota de Crédito,4688711,65534813,2021-10-06,37.05,62310.05,Reembolsada,cliente,Alison Lynch,Tarjeta Residencia,169988629082899,"700 Rachel Spurs Apt. 422 Banksberg, FM 72919",(203)820,james68@yahoo.com,Debra Williamson,NIE,102195069709663,"153 Cynthia Tunnel New Michele, MI 76402",50559455,matthewmalone@gmail.com,<memory at 0x11df35c00>,1
898000,Factura,7713781,19260395,2023-01-20,59.04,33702.86,En proceso,cliente,Alison Lynch,Tarjeta Residencia,169988629082899,"700 Rachel Spurs Apt. 422 Banksberg, FM 72919",(203)820,james68@yahoo.com,Steven Baker,NIE,140004059133998,"91046 Jill Summit Suite 776 East Jeffreyport, NM 55750",(744)234,collinsjacob@yahoo.com,<memory at 0x11dd23f40>,1
475853,Boleta de Venta,3582694,12487420,2016-02-06,88.2,77910.04,Completada,cliente,Timothy Warren,NIE,111915682414861,"189 Evelyn Passage Apt. 014 Kimberlychester, KS 39547",654-522-,ustevens@hotmail.com,Jerry Schultz,NIE,168035957876130,"624 Williams Ferry Curtisview, RI 10736",(509)235,iayers@hotmail.com,<memory at 0x11df37340>,1
942800,Nota de Débito,5079789,50258689,2017-12-11,99.29,6860.16,En proceso,cliente,Richard Bennett,DNI,146283419186497,"9691 Kara Highway Lake Alishaport, HI 85809",629-242-,smithkelsey@yahoo.com,David Clayton,DNI,199982063469674,"11433 Jeremy Plain Clarkport, OR 81001",426.690.,gary93@yahoo.com,<memory at 0x11df28280>,0
332520,Boleta de Venta,8522493,18926356,2021-01-19,77.19,7607.62,Completada,cliente,Nicholas Phillips,DNI,112693020387297,"7223 Mendoza Spur Lawsonside, WY 29901",001-586-,reidhenry@hotmail.com,Thomas Foster,Pasaporte,147692703708643,"38971 Knight Underpass Maysfurt, WY 57803",479-981-,bramirez@gmail.com,<memory at 0x11df3cd00>,1
344813,Boleta de Venta,6535939,25309977,2023-09-25,16.61,44120.17,Reembolsada,cliente,Anthony Crawford,Tarjeta Residencia,162654085653111,"531 Boyd Crest Edwardtown, NE 48974",(294)987,wdyer@hotmail.com,Shannon Rhodes,NIE,139690046721164,"7173 Hanson Plaza Suite 797 Lake Mason, MP 18577",(239)726,bholmes@yahoo.com,<memory at 0x11df28dc0>,1
695567,Nota de Crédito,5932300,24966421,2022-05-03,62.91,68059.66,Reembolsada,cliente,Anthony Crawford,Tarjeta Residencia,162654085653111,"531 Boyd Crest Edwardtown, NE 48974",(294)987,wdyer@hotmail.com,Karen Rivas,NIE,174527744596943,"91301 Torres Village Apt. 801 Michaelmouth, ID 87865",(350)968,charlesjuarez@yahoo.com,<memory at 0x11df20ac0>,1
275505,Boleta de Venta,8995910,45900867,2015-11-02,46.26,5438.5,Cancelada,cliente,Donald Carey,Tarjeta Residencia,165912457922309,"357 Douglas Rapid Apt. 238 Kimtown, CO 92155",994-326-,nguyenchristina@hotmail.com,Karen Rivas,NIE,174527744596943,"91301 Torres Village Apt. 801 Michaelmouth, ID 87865",(350)968,charlesjuarez@yahoo.com,<memory at 0x11df20ac0>,1
469745,Nota de Crédito,4655887,28318497,2019-06-26,17.23,60639.63,Completada,cliente,Bruce Watkins,Pasaporte,192267182061967,"58733 Aaron Drives South Ginaborough, TX 20637",+1-420-7,vanessamaxwell@hotmail.com,Debra Wilcox,NIE,123162421876448,"940 Joshua Courts Apt. 784 North Nicolemouth, ID 63450",(814)653,fjohnson@gmail.com,<memory at 0x11df4aa40>,0
467709,Ticket de Venta,2951966,70386490,2020-06-01,9.58,65404.94,Pendiente,cliente,Kenneth Delgado,DNI,129476214205612,"6084 Clark Mill North Kylebury, KY 28904",466.988.,bwilliams@gmail.com,Robert Conway,NIE,197815247492920,"PSC 7969, Box 2174 APO AA 61489",(912)661,aaronjackson@gmail.com,<memory at 0x11df5d180>,1
733947,Recibo,2456362,50068287,2023-09-24,7.0,32715.08,En proceso,cliente,Luis Frazier,Pasaporte,186510631383120,"86015 Alvarado Vista Suite 061 Victoriafort, NV 53030",993-619-,pglenn@yahoo.com,Anthony Cobb,DNI,117842620490432,"2415 Ashley Cliff Richardsontown, DE 48733",25476539,michael76@gmail.com,<memory at 0x11df16bc0>,0
767053,Boleta de Venta,6329437,40488047,2023-01-23,98.4,17576.56,Completada,cliente,Patricia Howell,Tarjeta Residencia,181571769368545,"13552 Clark Terrace North Stephanieville, OK 76193",(509)730,connierobinson@yahoo.com,Anthony Cobb,DNI,117842620490432,"2415 Ashley Cliff Richardsontown, DE 48733",25476539,michael76@gmail.com,<memory at 0x11df16bc0>,0
126850,Ticket de Venta,8259448,55547769,2022-02-06,13.19,195.47,En proceso,cliente,Luis Frazier,Pasaporte,186510631383120,"86015 Alvarado Vista Suite 061 Victoriafort, NV 53030",993-619-,pglenn@yahoo.com,Scott Hernandez,Pasaporte,177699417493027,"456 Travis Plains North Jimmy, PR 34565",542-567-,christinedavis@yahoo.com,<memory at 0x11df3dfc0>,1
582432,Boleta de Venta,5929794,57924438,2019-01-28,38.42,1597.64,En proceso,cliente,Thomas Berry,DNI,112649821968759,"4165 Gregory Plain Suite 777 Jessicaview, KS 55886",642.236.,patrickcox@yahoo.com,Joshua Owens,DNI,161836985245089,"61211 Carla Highway North Juliafort, NC 55090",001-640-,julie88@gmail.com,<memory at 0x11df37280>,0
675323,Nota de Crédito,1781208,53190109,2020-09-14,68.77,51966.67,Completada,cliente,Kelly Odonnell,Pasaporte,154130713947772,"74016 Jacob Hills Apt. 101 New Marytown, CT 50681",830.993.,jeffreyjohnson@gmail.com,Joshua Owens,DNI,161836985245089,"61211 Carla Highway North Juliafort, NC 55090",001-640-,julie88@gmail.com,<memory at 0x11df37280>,0
114560,Ticket de Venta,2504556,31868790,2023-08-25,0.28,94011.62,Cancelada,cliente,Kimberly Villarreal,Pasaporte,113850880612850,"PSC 1115, Box 6875 APO AP 59416",547.790.,hhayes@yahoo.com,Joshua Owens,DNI,161836985245089,"61211 Carla Highway North Juliafort, NC 55090",001-640-,julie88@gmail.com,<memory at 0x11df37280>,0
285504,Factura,1604433,47872877,2020-11-24,4.81,13832.75,Reembolsada,cliente,Larry Ramos,DNI,158054769409779,"9184 Lawrence Highway Apt. 686 Port Lindsayland, PR 58623",(438)397,jacobsgregory@gmail.com,Mr. John Martin,NIE,157359119449334,"PSC 5972, Box 6808 APO AP 81210",757.715.,lchambers@gmail.com,<memory at 0x11df2b700>,0
982582,Recibo,7101975,67028497,2022-05-23,48.83,99998.88,Reembolsada,cliente,Larry Ramos,DNI,158054769409779,"9184 Lawrence Highway Apt. 686 Port Lindsayland, PR 58623",(438)397,jacobsgregory@gmail.com,Oscar Henry,Pasaporte,155243528763818,"423 Travis Keys Suite 269 Brooketown, MS 57109",(602)751,hollowaymitchell@gmail.com,<memory at 0x11df0c940>,0
877458,Recibo,2397106,91775930,2017-10-24,69.52,39441.96,En proceso,cliente,Madeline Baxter,NIE,138153123891896,"92103 Cynthia Fords Yolandafort, OK 10909",001-216-,aliciakrause@yahoo.com,Oscar Henry,Pasaporte,155243528763818,"423 Travis Keys Suite 269 Brooketown, MS 57109",(602)751,hollowaymitchell@gmail.com,<memory at 0x11df0c940>,0
170831,Nota de Débito,9190244,26864501,2023-07-16,34.46,40446.04,Cancelada,cliente,Samantha Phelps,Tarjeta Residencia,166835969430412,"949 Vazquez Skyway East Jacobborough, HI 29831",879-765-,lovejeffrey@hotmail.com,Paula Edwards,DNI,171885658673143,"PSC 1637, Box 9912 APO AA 35265",527.259.,charles69@yahoo.com,<memory at 0x11df71b40>,0
640374,Nota de Débito,2698585,63444346,2022-06-17,44.08,29643.67,Pendiente,cliente,Samantha Phelps,Tarjeta Residencia,166835969430412,"949 Vazquez Skyway East Jacobborough, HI 29831",879-765-,lovejeffrey@hotmail.com,Kyle Ford,NIE,183255767553632,"761 Sanchez Lake Suite 492 Moralesshire, TN 47595",001-213-,jonesapril@gmail.com,<memory at 0x11df3f7c0>,0
376445,Boleta de Venta,5518931,60034635,2021-05-02,32.24,2127.21,Reembolsada,cliente,Matthew King,Pasaporte,116874359061331,"504 Davis Greens Suite 951 Lake Amandatown, SD 83538",347.927.,imaldonado@hotmail.com,Kyle Ford,NIE,183255767553632,"761 Sanchez Lake Suite 492 Moralesshire, TN 47595",001-213-,jonesapril@gmail.com,<memory at 0x11df3f7c0>,0
895827,Nota de Crédito,8520553,80853886,2015-11-09,52.06,52750.34,Pendiente,cliente,Shane Torres,Pasaporte,134357994624165,"6269 Stacey Crossroad West Eric, MP 77625",99931046,michaelbrooks@yahoo.com,Paul Garcia,NIE,179463740021055,"261 Mendoza Port Monicamouth, IN 27713",279.371.,matthew93@hotmail.com,<memory at 0x11df02440>,0
544353,Factura,1248830,13999672,2021-01-07,49.43,41576.97,Completada,cliente,Shane Torres,Pasaporte,134357994624165,"6269 Stacey Crossroad West Eric, MP 77625",99931046,michaelbrooks@yahoo.com,Cynthia Wagner,NIE,190405355961813,"81096 Chambers Via Lake Peter, NM 58197",+1-763-5,martinmichael@yahoo.com,<memory at 0x11df3c880>,1
582484,Nota de Débito,6574954,50213770,2017-08-17,24.86,11707.36,Reembolsada,cliente,Julie Simon,NIE,152340523959170,"0631 Michael Inlet Brownfort, NM 08420",+1-906-4,richardsoncatherine@hotmail.com,Sherry Bennett,Pasaporte,119765538504727,"3090 Paula Crossing East Diane, SD 41225",001-665-,mark61@hotmail.com,<memory at 0x11dd22ec0>,0
634511,Factura,9639528,45141609,2021-11-27,23.74,54466.11,Pendiente,cliente,Jeffrey Chase,DNI,100662851517667,"PSC 0216, Box 4425 APO AE 25748",450-326-,aprilpacheco@yahoo.com,Sherry Bennett,Pasaporte,119765538504727,"3090 Paula Crossing East Diane, SD 41225",001-665-,mark61@hotmail.com,<memory at 0x11dd22ec0>,0
805717,Factura,4770664,10419083,2023-04-05,70.11,12099.83,Reembolsada,cliente,Martin West,DNI,170606964134813,"9178 Romero Alley Port Jamesmouth, CT 88487",20972139,emily31@gmail.com,Alicia Osborne,Pasaporte,133248542581076,"36514 Luke Brook Apt. 778 North Melissa, KY 68493",001-728-,joel56@yahoo.com,<memory at 0x11df02d40>,0
445862,Boleta de Venta,3296651,68218258,2018-03-14,26.93,85136.95,Completada,cliente,Sabrina Martinez,NIE,192542651444164,"6281 Austin Haven Lake Vickieburgh, CA 71288",001-292-,frederickjohnson@gmail.com,Michael Colon,NIE,162664340784842,"313 Donald Valleys East Laura, OH 21834",001-363-,michaelmoore@gmail.com,<memory at 0x11df4a5c0>,0
144219,Nota de Débito,4625270,81474450,2023-07-30,35.3,43959.83,Completada,cliente,Deborah Schultz,Pasaporte,180525775841096,"8937 Samantha Meadows Suite 893 Wilsonbury, PW 01273",(344)807,ronald39@gmail.com,Jessica Singleton,NIE,123042289478795,"39908 Sarah Causeway Apt. 252 Lake Jeffrey, SD 67363",595-585-,lediane@yahoo.com,<memory at 0x11df28c40>,0
625502,Nota de Débito,3693430,93924242,2019-06-26,10.15,13148.44,Cancelada,cliente,Joshua Harris,Pasaporte,158111972865766,"1877 Vincent Trail Mendozamouth, MO 82892",001-377-,fishergregory@gmail.com,Gail Mays,Pasaporte,111562976260236,"PSC 4125, Box 7673 APO AP 57105",+1-372-3,scottronald@hotmail.com,<memory at 0x11defdfc0>,1
738151,Ticket de Venta,2288521,48110486,2017-10-15,46.23,64057.33,Pendiente,cliente,Christopher King,DNI,123720821083906,"4262 Glass Islands South Kristin, AZ 17517",+1-349-3,brownjasmine@hotmail.com,Miranda Wright,DNI,158735043888925,"98014 Aaron Crossing Apt. 035 Walkerview, MN 11667",784-614-,harrisjesus@hotmail.com,<memory at 0x11df5c700>,1
951145,Nota de Crédito,7617421,33182618,2022-05-18,83.27,72624.52,Completada,cliente,April Stewart,NIE,100239112248736,"645 Barbara Corners Apt. 160 Oliviaville, NJ 25206",316.562.,sramirez@gmail.com,Christopher Perkins,DNI,196325832987925,"1585 Lewis Cape West Alexanderville, TX 24866",494-709-,ryanjennifer@yahoo.com,<memory at 0x11df34100>,0
719889,Nota de Crédito,9735206,25865241,2015-01-20,74.01,30374.39,Completada,cliente,April Stewart,NIE,100239112248736,"645 Barbara Corners Apt. 160 Oliviaville, NJ 25206",316.562.,sramirez@gmail.com,Timothy Nelson,Pasaporte,112758977527965,"3929 Jeremiah Knolls Apt. 912 East Carlosberg, NV 00842",99588035,chadbell@yahoo.com,<memory at 0x11defe8c0>,1
906587,Factura,9708862,12365153,2015-08-12,84.84,49838.85,Cancelada,cliente,April Stewart,NIE,100239112248736,"645 Barbara Corners Apt. 160 Oliviaville, NJ 25206",316.562.,sramirez@gmail.com,Gregory Martin,Pasaporte,180898188005406,"73542 Amber Rapid New Robert, AZ 77034",001-628-,pbailey@hotmail.com,<memory at 0x11dd23a00>,1
593323,Nota de Crédito,4633997,49036694,2021-10-28,26.46,58460.31,Reembolsada,cliente,Dustin Turner,Pasaporte,134489707458914,"16263 Donna Square Suite 729 Jonesland, VI 29111",(847)367,lance93@gmail.com,Gregory Martin,Pasaporte,180898188005406,"73542 Amber Rapid New Robert, AZ 77034",001-628-,pbailey@hotmail.com,<memory at 0x11dd23a00>,1
834421,Nota de Crédito,7904154,67074976,2019-10-14,86.93,46914.87,Cancelada,cliente,Natalie Macias,Pasaporte,150830689115520,"096 Brown Loaf Wesleyport, NC 10171",491-464-,alexandria61@hotmail.com,Jose Jackson,NIE,146847860757981,"267 Alexander Knoll Apt. 535 North Sandra, ME 56595",001-660-,nsingh@gmail.com,<memory at 0x11df3ca00>,0
621781,Nota de Crédito,2522311,95573222,2022-03-06,48.95,40670.18,En proceso,cliente,Natalie Macias,Pasaporte,150830689115520,"096 Brown Loaf Wesleyport, NC 10171",491-464-,alexandria61@hotmail.com,Oscar Baker,NIE,115834845155082,"49926 Gloria Trail Apt. 047 Simmonsberg, PR 89924",67331719,henryjames@yahoo.com,<memory at 0x11df4bd00>,0
