idusuario,nombre_usuario,tipo_documento,num_documento,direccion,telefono,email,clave,estado_usuario,nombre_rol,descripcion,estado_rol
6754855,Katherine Mayer,NIE,136484413143594,"222 Bryant Knoll Suite 158 Boydhaven, KY 14582",631-668-,kruegerangela@hotmail.com,<memory at 0x11dbbfdc0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3140139,Chris Perkins,NIE,133433959965242,"7051 Watkins Pass Millerside, PR 56046",(542)741,jsmith@gmail.com,<memory at 0x11dbd0340>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5179952,Mr. Brian Boyle MD,NIE,177077635998267,USS Poole FPO AP 39036,+1-945-6,zvaughn@hotmail.com,<memory at 0x11dbd0400>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1798710,Melissa Cook,NIE,185243849624127,"57229 Andrew Lodge New Charlotte, MS 77426",+1-402-3,steven27@hotmail.com,<memory at 0x11dbd0640>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7176771,Lindsey Little,NIE,168402166868553,"273 Walker Haven Suite 133 Christineton, CO 52612",77094789,jkennedy@yahoo.com,<memory at 0x11dbd0ac0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6797893,William Edwards,DNI,105878745109069,USCGC Everett FPO AP 30956,982.451.,christopher71@gmail.com,<memory at 0x11dbd0b80>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3863114,Leslie Ramsey,DNI,149973871632975,"5918 Jerry Manor Suite 203 Trevorfort, GU 41175",620-818-,marc89@hotmail.com,<memory at 0x11dbd0c40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3643979,James Walsh,NIE,176503642249824,"3721 Ronald Wall East Kennethchester, AS 66958",+1-252-4,nguyencassandra@hotmail.com,<memory at 0x11dbd0d00>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7815757,Daniel Garcia,Pasaporte,169993868016225,"291 Christopher Brook Suite 413 Alexandraview, MO 49269",001-995-,william49@yahoo.com,<memory at 0x11dbd0dc0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9331281,Aaron Ho,DNI,173225161149028,"628 Lane Track Suite 539 Hallton, GU 16559",282.828.,mary38@hotmail.com,<memory at 0x11dbd0e80>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7395924,Aaron Powell,DNI,165030346269291,Unit 8839 Box 8129 DPO AP 05377,+1-650-8,ricardoosborne@yahoo.com,<memory at 0x11dbd1000>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4553305,Thomas Hernandez,DNI,171361406847602,"31624 April Skyway Apt. 078 Russellstad, DC 41888",+1-306-5,davidmendez@hotmail.com,<memory at 0x11dbd1180>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3824219,Amber Wilson,Pasaporte,191225897304691,"63014 Jamie Pike Suite 736 North Kyle, WI 38075",388-959-,xfernandez@yahoo.com,<memory at 0x11dbd1300>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3988064,Angelica Curtis,NIE,192962576818807,"PSC 5953, Box 2018 APO AA 36191",396-792-,taylorchristopher@hotmail.com,<memory at 0x11dbd1540>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6877791,Zachary Johnson,DNI,175781927058043,"1440 Hendrix Summit Lake Shirley, GA 21775",93270872,kristenmeyer@yahoo.com,<memory at 0x11dbd1780>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4485734,Tiffany Chandler,DNI,109791950776957,"0883 John Coves West Monicamouth, IN 58531",001-474-,nduarte@hotmail.com,<memory at 0x11dbd1900>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4448873,Penny Thompson,DNI,197597846596227,"052 Shawn Centers Apt. 647 New Laura, ID 91794",98747381,frostjulia@gmail.com,<memory at 0x11dbd1b40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1606262,Jessica Ford,DNI,112705427579529,"PSC 2800, Box 5514 APO AE 07533",653.983.,erinmoore@gmail.com,<memory at 0x11dbd1e40>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2171534,Rodney Allen,DNI,165607938613905,"0618 Rice Manors Lake Christopherside, OR 98366",+1-652-6,brodriguez@yahoo.com,<memory at 0x11dbd2380>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3011216,Beverly Taylor,DNI,109513455542933,"7654 Angel Pines North Amanda, OK 47490",+1-459-9,kristen91@hotmail.com,<memory at 0x11dbd2500>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1940128,Andrew Rose,DNI,116724987116208,"431 Sharon Mall Lake Joseph, MD 66867",+1-931-5,barajasjason@yahoo.com,<memory at 0x11dbd2c80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5233315,Joshua Spencer,Pasaporte,176879876948655,"216 Newman Dale Suite 654 Jamesberg, NE 38084",56663727,thomaslauren@yahoo.com,<memory at 0x11dbd2d40>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2030244,Lisa Lewis,DNI,104869563849391,"822 Fischer Trail Suite 804 New Charles, NE 34912",938.222.,kanderson@yahoo.com,<memory at 0x11dbd2e00>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2189996,James Washington,Pasaporte,133084921932470,"343 Gonzalez Valley Apt. 887 Hallbury, TN 84422",981-706-,lopezpatrick@hotmail.com,<memory at 0x11dbd3040>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1950381,Donald Sandoval,NIE,159666168550072,"5078 Sheila Mountains Markmouth, AR 28161",001-791-,kimwright@hotmail.com,<memory at 0x11dbd3100>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3670702,Benjamin Green,DNI,144046210978491,"2446 Anne Valleys Port Deborah, NE 63261",986.542.,chudson@hotmail.com,<memory at 0x11dbd3280>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2425523,Megan Hayes,DNI,197196391717565,"497 Mason Loaf Apt. 822 East Kristin, CT 64388",001-918-,villarrealtheresa@hotmail.com,<memory at 0x11dbd3400>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1473208,Michael Ramirez,DNI,157849683399357,"6463 Lewis Island Suite 487 Port Michael, MI 67581",502-972-,kelleyjoseph@hotmail.com,<memory at 0x11dbd3580>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4299450,Jimmy Green,NIE,140374036531904,"36596 Jasmin Drives Apt. 131 South Brittneyberg, ME 19479",(303)706,kathleen84@gmail.com,<memory at 0x11dbd3640>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4547259,Anthony Cobb,DNI,117842620490432,"2415 Ashley Cliff Richardsontown, DE 48733",25476539,michael76@gmail.com,<memory at 0x11dbd3700>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6210236,William Hayden,DNI,106296103164603,"444 Logan Lane Melissaview, ID 50227",(632)547,john00@hotmail.com,<memory at 0x11dbd37c0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9138877,Mark Woods,NIE,121474651759300,"1474 Barbara Square Kristinebury, AK 42228",818-552-,plawson@hotmail.com,<memory at 0x11dbd3880>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8856259,William Stafford,Pasaporte,175381631197903,"8400 Decker Underpass Suite 639 Loveburgh, AR 29109",94972269,jeffreywilliams@yahoo.com,<memory at 0x11dbd3b80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3404484,Jessica Williams,DNI,183182595883734,"0697 Dunn Rapid Suite 777 South Lauraborough, IA 41758",+1-536-3,christinaholden@gmail.com,<memory at 0x11dbd3c40>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4459204,Larry Beard,Pasaporte,183553071715035,"942 Tracey Lodge Suite 419 Thompsonton, GA 97152",+1-530-9,lauren48@hotmail.com,<memory at 0x11dbd3d00>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4205257,Jacob Garcia,DNI,149574354981597,"PSC 6407, Box 8534 APO AP 12542",001-863-,hthomas@yahoo.com,<memory at 0x11dbd3dc0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5735120,Andrea Lewis,NIE,170858140611299,"7596 Vasquez Villages Hollymouth, FM 45837",+1-623-7,mikayla03@yahoo.com,<memory at 0x11dbe4100>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8073937,Alexis Marks,DNI,172001584624355,"766 Sherry Prairie South Dawnstad, RI 56304",900-313-,ypeterson@gmail.com,<memory at 0x11dbe41c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6406865,Matthew Zavala,Pasaporte,106368684941306,"4683 Stacy Expressway East Melissachester, MT 06211",(639)552,hsnow@yahoo.com,<memory at 0x11dbe4280>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7051998,Samantha Mcintyre,DNI,195836729606889,USNV Moore FPO AA 26418,434-278-,knightaustin@yahoo.com,<memory at 0x11dbe4400>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6406880,Rodney Hendricks,DNI,157594144404203,"76126 Lisa Points Suite 687 Michelleburgh, ME 06462",(881)667,luiscontreras@gmail.com,<memory at 0x11dbe44c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5815009,Jennifer Davis,Pasaporte,138686225079021,"4489 Amy Summit Apt. 719 Walterston, HI 80357",+1-328-9,kennethkelley@yahoo.com,<memory at 0x11dbe4580>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4209384,Anthony Kelly,DNI,195293368163067,"6014 Julie Islands Ashleymouth, LA 36944",+1-535-6,ubailey@gmail.com,<memory at 0x11dbe4ac0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1475303,Jennifer Ortiz,NIE,180212514814718,"261 Thomas Mountains Apt. 588 Kirkville, NH 03554",(731)276,rhernandez@gmail.com,<memory at 0x11dbe4b80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5217012,Mr. Sergio Hughes,Pasaporte,137262772404993,"65373 Atkins Rapid Apt. 737 New Donna, SC 64454",53574608,vincentsingh@yahoo.com,<memory at 0x11dbe4d00>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5165845,Michael Ryan,NIE,109122511921935,"1665 Isaiah Center Larryburgh, OK 30661",(873)270,peter35@hotmail.com,<memory at 0x11dbe5300>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7357214,Christopher Alvarez,NIE,182188737622809,Unit 5979 Box 7429 DPO AE 12281,41632916,kennethwalls@gmail.com,<memory at 0x11dbe5480>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6544164,Jason Thompson,DNI,197927435754270,"41621 Michael Parkways Apt. 523 New Christina, MO 92008",460.614.,whitestacy@gmail.com,<memory at 0x11dbe56c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6619955,Elizabeth Green,Pasaporte,109444902699820,"2557 Steven Ramp Apt. 244 New Richard, AZ 03176",877.374.,johnallen@gmail.com,<memory at 0x11dbe5cc0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3529525,Deborah Davenport,NIE,103037330922287,"0291 Brandon Junction Apt. 399 East Ronniehaven, SD 46911",447.506.,ajohnson@yahoo.com,<memory at 0x11dbe5d80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9034580,Mrs. Ashley Potter,NIE,127919860347714,"8012 Christopher Key Patrickbury, LA 52063",965-367-,amanda39@hotmail.com,<memory at 0x11dbe6440>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1411931,Katelyn Simpson,Pasaporte,163629542306629,"189 Valenzuela Islands Apt. 344 Dannyshire, IL 92525",001-876-,mark63@gmail.com,<memory at 0x11dbe6680>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6486876,Kathy Sullivan,Pasaporte,165778293857096,USNV Cole FPO AA 43078,(462)466,pamelaharris@gmail.com,<memory at 0x11dbe6800>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2196336,Christina Wright,DNI,175185973949263,"44470 Farrell Estates West Kylebury, ID 84339",501-840-,nvazquez@gmail.com,<memory at 0x11dbe6c80>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8977264,Robert Brooks,DNI,109391539528534,"741 Herrera Course Suite 083 Port Brandyport, AS 38322",(452)982,qchristian@gmail.com,<memory at 0x11dbe6e00>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4572019,Michael Richardson,NIE,183161224706909,"96879 Craig Parkway North Sophiaborough, MT 91454",001-519-,johnjohnson@hotmail.com,<memory at 0x11dbe6ec0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6513550,Beth Chavez,Pasaporte,111840360756073,"2346 Cook Rue Apt. 279 Matthewland, ID 26406",+1-877-5,michael14@yahoo.com,<memory at 0x11dbe7340>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
1952657,Tony Williams,DNI,147636630897517,"4054 Tammie Extension Kyleport, MH 73704",001-512-,ycontreras@gmail.com,<memory at 0x11dbe74c0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5192591,Philip Shepherd,DNI,194291474494319,"7969 Stephanie Spur Lake Erica, VA 57493",(874)768,jeverett@hotmail.com,<memory at 0x11dbe7580>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8819603,Billy Mills,DNI,141707647820656,"6977 Sheena Freeway Apt. 491 Booneport, SC 94332",528.559.,ashley58@hotmail.com,<memory at 0x11dbe7640>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7236501,Jonathan Downs,Pasaporte,156905026665329,"319 Michael Spring Port Thomasburgh, NY 80669",001-822-,barrymercado@hotmail.com,<memory at 0x11dbe77c0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3578772,Patrick Callahan,Pasaporte,171399058830201,"9011 Sharp Road Apt. 571 Johnsonmouth, PR 91586",667.768.,laura28@yahoo.com,<memory at 0x11dbe7940>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
6923162,David Sims,NIE,127213726573437,"022 Vargas Trail Suite 813 Gonzalezhaven, DE 91253",511.221.,rrivera@gmail.com,<memory at 0x11dbe7ac0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
9626530,Eric Thomas,NIE,182589654446983,"697 Mitchell Keys Brucechester, MT 12409",793.995.,diana85@gmail.com,<memory at 0x11dbe7d00>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
5452710,Crystal Ramsey,NIE,181850662423434,"044 Crawford Causeway Apt. 474 Johnsonside, MA 25054",728-290-,omeyer@gmail.com,<memory at 0x11dbe7dc0>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2689958,Brian Sutton,DNI,157065061243789,"2171 Evans Fall Suite 838 New Nicole, KS 26224",890-535-,gonzalezwilliam@yahoo.com,<memory at 0x11dbe7f40>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
3853225,Stacy Ward,Pasaporte,137758172998541,"37692 William Ville Robinsonfort, GA 72873",(216)223,johnnybrown@yahoo.com,<memory at 0x11dbfc040>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
2530221,Brandon Garcia,NIE,193910187645840,"0594 Kevin Island Suite 879 New Emilyland, FL 94315",79774480,alexsanchez@gmail.com,<memory at 0x11dbfc100>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8375216,George Norris,Pasaporte,185403770985366,"8941 Woods Junction Bradchester, MS 16066",294-249-,sanchezchloe@hotmail.com,<memory at 0x11dbfc340>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4715445,Michaela Nelson,Pasaporte,160832172743589,"23243 Chase Expressway Suite 805 Port Jane, CA 43242",+1-517-2,pbailey@gmail.com,<memory at 0x11dbfc640>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
8842168,Sarah Jordan,DNI,139631510317990,"42291 Oneill Lane Scotthaven, SD 40775",+1-282-9,qnguyen@hotmail.com,<memory at 0x11dbfc700>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
4041657,Kristin Martin,Pasaporte,115293320149927,"2714 Underwood Orchard Leeborough, MN 52314",330-470-,daniellehughes@gmail.com,<memory at 0x11dbfc7c0>,0,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
7644092,Kimberly Thomas,DNI,170308751705005,"265 Jerry River Bowmanstad, IA 77450",(583)850,cameronharris@gmail.com,<memory at 0x11dbfca00>,1,Usuario Estándar,Este rol tiene acceso limitado y puede realizar acciones básicas en el sistema.,1
